Exact(SVD),Exact(SVD),Exact(SVD),Exact(SVD),Exact(SVD),Classical,Classical,Classical,Classical,Classical,CountSketch,CountSketch,CountSketch,CountSketch,CountSketch,SRHT,SRHT,SRHT,SRHT,SRHT,SJLT,SJLT,SJLT,SJLT,SJLT,Gaussian,Gaussian,Gaussian,Gaussian,Gaussian
Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0008221483789384365,0.00039842287078499793,0.0004570608958601952,0.001287041257385445,0.00012916088345441365,0.016739819198846817,0.0004244156181812286,0.0012681334279477595,0.0014602019891267425,0.00012887380849100485,0.002762523200362921,0.0003797076642513275,0.00046958914026618004,0.001505266156815118,0.00013200719190351165,0.10849534599110484,0.0004720370285212994,0.00014536380767822267,0.0015214437059193572,0.00013006076409991982
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0007522973231971264,0.00035233451053500174,0.00040340647101402285,0.0004660357020698747,0.00013631587739729485,0.01642457265406847,0.0004359203390777111,0.00014564860612154007,0.0005016836754472302,0.00013656042017271512,0.0025925335474312307,0.0003488381393253803,0.00041384128853678704,0.0005385380560575484,0.0001355902390271691,0.10525283953174949,0.00048130955547094346,0.00014834078028798104,0.0006225443940857658,0.00013704631256165125
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0007361018098890782,0.0003430050797760487,0.00039579523727297785,0.00016215054732617514,0.00013533617686202473,0.01621956340968609,0.00043685445562005045,0.0001422894187271595,0.0001828551295232204,0.0001352137049221429,0.0026249172165989875,0.00034295953810214996,0.00040363846346735954,0.0002165494855139259,0.00013563813138304498,0.10419923979789018,0.0004864434711635113,0.00013896608725190164,0.0002743575719881725,0.0001359228295955598
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0007431827485561371,0.00034708669409155846,0.0003895164467394352,6.115272642624133e-05,0.00013492864883462582,0.016487783100456,0.0004301254637539387,0.00013971971347928047,7.035307067893842e-05,0.0001347906773961837,0.002601765561848879,0.00034835347905755044,0.0003936748020350933,7.513429292025942e-05,0.00013508286685731655,0.10549911288544536,0.000485254917293787,0.0001420743763446808,0.00010217676305334953,0.00013532891746949682
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0007296519353985787,0.00033967848867177963,0.00038869818672537804,2.462092925431748e-05,0.000135045109895804,0.016621686052531004,0.0004344013519585133,0.00014552352949976922,3.311231376335587e-05,0.00013515935454259983,0.0038526426069438457,0.000354475062340498,0.0004007933661341667,3.257293468470646e-05,0.00013509333904316946,0.10356222847476601,0.0004838869906961918,0.00013987328857183455,3.898325585961022e-05,0.000134878084089839
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0007417412474751472,0.00034122876822948454,0.0003888868726789951,1.1413393623779696e-05,0.0001350443557146728,0.016468000784516334,0.00043397285044193267,0.000668282900005579,1.2642638538681156e-05,0.00013501782904366613,0.00498759550973773,0.0003506401553750038,0.00040492406114935877,1.3026466500968826e-05,0.00013503957202187333,0.10673828795552254,0.0004949413239955902,0.000898184347897768,1.573005015588167e-05,0.00013502048871600182
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0007269684225320816,0.00031955735757946966,0.0003736448474228382,4.730846432835293e-06,0.00013501860146169047,0.016631367988884448,0.00043135741725564003,0.0001463436521589756,5.015804491009854e-06,0.00013502578656613405,0.0025613757781684397,0.00032798219472169877,0.0003766852430999279,4.273319887930185e-06,0.00013503956759771126,0.10441433498635888,0.0004785828292369843,0.00014855219051241876,6.052914571138846e-06,0.00013501620490370033
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0006907599046826363,0.00032812990248203277,0.0003700283356010914,1.8476558587315469e-06,0.00013503433553821437,0.01642173444852233,0.00043203569948673247,0.00014715883880853653,1.9067637443751927e-06,0.0001350356022034707,0.002449015900492668,0.000325202289968729,0.0003726676106452942,1.5976073642114222e-06,0.00013503543006023188,0.10490937186405062,0.0004858470521867275,0.00013905419036746024,2.096635524435233e-06,0.00013503230758786443
0.0,0.008424573764204978,0.0,0.0,0.00013503344320794745,0.0007855578325688839,0.0008900310844182968,0.0008314202539622783,0.0036680487395909594,0.00024224806201550382,0.0006929442286491394,0.0003297959454357624,0.0003707162104547024,7.678243742299598e-07,0.00013503280046954508,0.016367232799530028,0.00043669482693076134,0.0001422290690243244,7.320128147565599e-07,0.00013503533315103417,0.0023878797888755797,0.00032839048653841017,0.0003734716214239597,5.845364737405149e-07,0.00013503467624039568,0.10392624288797378,0.0004818391054868698,0.0001443401910364628,8.35227909908375e-07,0.00013503471869397653
