Exact(SVD),Exact(SVD),Exact(SVD),Exact(SVD),Exact(SVD),Classical,Classical,Classical,Classical,Classical,CountSketch,CountSketch,CountSketch,CountSketch,CountSketch,SRHT,SRHT,SRHT,SRHT,SRHT,SJLT,SJLT,SJLT,SJLT,SJLT,Gaussian,Gaussian,Gaussian,Gaussian,Gaussian
Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0009621479548513889,0.0003889954648911953,0.0006421341188251972,0.0018238341554358771,0.00011762446743070577,0.01733816422522068,0.00041461434215307237,0.00015301257371902466,0.001853409794658485,0.00011667965430336642,0.0032243253104388713,0.0003746352158486843,0.0006792722828686238,0.0018075169063407179,0.00012028069160985132,0.10817910499870777,0.0004446115531027317,0.00015061846002936363,0.0018339752071640466,0.00011870921429817283
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.000866281446069479,0.00034507596865296364,0.0005950626730918885,0.0007194314007952839,0.00012658723120980008,0.016947578601539136,0.00042789725586771964,0.00015241149812936783,0.0007099621981767368,0.000125518387126658,0.003279951475560665,0.00033474961295723913,0.0006004968285560608,0.000710602958065692,0.00012599202886997164,0.10553344471380115,0.00046333923935890195,0.0001527349278330803,0.0007092307687277681,0.0001254693265806307
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0008273494988679886,0.0003439105488359928,0.000574911255389452,0.00027873153912086367,0.00012396076235399932,0.01698619848117232,0.0004312587715685368,0.00015403185039758682,0.0002760627497669681,0.0001240052352057626,0.003199409935623407,0.00033137260004878044,0.0005835811793804169,0.00029265356874668785,0.00012346050661518745,0.10519572846591473,0.0004505589231848717,0.00028857983648777007,0.0002708309104431116,0.0001235596391305583
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.000807409342378378,0.0003301991149783134,0.0005695504695177079,0.00011448479701022007,0.00012400729843262625,0.016897882968187332,0.0004303264245390892,0.00015301240608096123,0.00010823780666080544,0.00012397228182548612,0.003251095935702324,0.00033037997782230376,0.0005830613896250725,0.00011036401874187657,0.00012388326111141697,0.10519464809447526,0.0004689555242657661,0.00016184933483600616,9.87579508376608e-05,0.00012379267171852662
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0007973755523562431,0.00033601459115743636,0.0005695177428424359,4.507330663424786e-05,0.00012383813788256726,0.01679071756079793,0.0004283115826547146,0.00015432119369506836,4.5218029216340156e-05,0.00012379417750912455,0.003249202910810709,0.00033029645681381225,0.0005827116407454014,4.571773528252106e-05,0.0001238934971740976,0.10492959512397647,0.0004678098112344742,0.00015980880707502365,3.68311421383021e-05,0.00012386349637409226
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0008039232902228833,0.00033017782494425773,0.0005693924613296986,1.694959080802763e-05,0.00012384591675340873,0.016878174152225256,0.00042683674022555353,0.00015392934903502465,1.8664952638948313e-05,0.00012383042959170364,0.003258075416088104,0.0003309209831058979,0.000580720528960228,1.713132734612418e-05,0.00012382689262693564,0.10510957803577185,0.00047059934586286546,0.00016064347699284553,1.5923648150242305e-05,0.00012383577394891958
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0007964006066322327,0.00033395828679203985,0.0005731954984366894,5.971309698937933e-06,0.000123849382868592,0.016825380381196738,0.0004283906891942024,0.00015328725799918175,7.5606913987677395e-06,0.000123854732395436,0.0032421591505408286,0.00033025708049535754,0.000579969771206379,6.990722523621158e-06,0.0001238424451223777,0.10504624411463738,0.0004691874422132969,0.00016714295372366906,6.472497072768676e-06,0.00012383767762638972
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0008120707049965859,0.0003327607922255993,0.0005719049274921417,2.266937499884862e-06,0.00012384320360414318,0.016871606968343257,0.0004259207099676132,0.00021832168102264404,2.978885551193204e-06,0.00012384309575999336,0.0032380218245089054,0.00033164115622639654,0.0005802160128951072,2.6625964585060583e-06,0.00012384034663794644,0.10528994284570217,0.0004710027575492859,0.0001589811034500599,2.8194557869404626e-06,0.0001238404587266898
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.0008091311901807785,0.0003336631692945957,0.000572960376739502,7.9100734476057e-07,0.00012384149321428224,0.016844072081148624,0.0004252751357853413,0.00024636944755911826,1.3154441881793092e-06,0.00012384263379878124,0.0032374534010887147,0.0003293472155928612,0.0005799777433276176,1.0055654899635368e-06,0.00012384065694737568,0.10492354499176144,0.0004745107516646385,0.00016033247113227844,1.111228905398622e-06,0.00012384179399010722
0.0,0.008113706540316344,0.0,0.0,0.0001238413216653362,0.0009382166154682637,0.0008767757564783097,0.0008506280370056629,0.004732631647023808,0.0002422480620155039,0.000808337777853012,0.00033560844138264657,0.0005725762620568275,3.188351446183775e-07,0.00012384121426123223,0.016934900023043157,0.0004287375509738922,0.0001530841737985611,4.845743968554426e-07,0.00012384077630439754,0.003253144416958094,0.0003309714421629906,0.0005792426876723766,3.782701078912596e-07,0.0001238413212581846,0.10488912837579846,0.00047219498082995415,0.00015789823606610298,4.230779545330768e-07,0.00012384100605175588
