Exact(SVD),Exact(SVD),Exact(SVD),Exact(SVD),Exact(SVD),Classical,Classical,Classical,Classical,Classical,CountSketch,CountSketch,CountSketch,CountSketch,CountSketch,SRHT,SRHT,SRHT,SRHT,SRHT,SJLT,SJLT,SJLT,SJLT,SJLT,Gaussian,Gaussian,Gaussian,Gaussian,Gaussian
Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error,Sketch,SVD,Solve,Coefficient Error,Test Error
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.0017302529886364937,0.00032194275408983233,0.0019350283220410348,0.005558987564462662,0.014100297233039733,0.01763991229236126,0.00032616659998893735,0.00011381033807992935,0.007283863914367309,0.013621998328328375,0.006843048818409443,0.0002933542430400848,0.0019463619962334633,0.006435932713887487,0.01477601006199022,0.07365717686712742,0.000342722088098526,0.0001005861908197403,0.0056701964383505075,0.01284315911063897
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.0016419558972120285,0.0002715090289711952,0.0018764114379882812,0.0037916151352120737,0.010493512925164553,0.01675202202051878,0.00033254232257604597,0.00011133201420307159,0.006044815925161262,0.014091111987800926,0.0069861020147800445,0.00025593455880880357,0.0018900074809789658,0.0055169140180002406,0.014176713244789878,0.06899464536458254,0.0003490041941404343,9.685073047876357e-05,0.003854609774249762,0.010973487749038502
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.0016068430989980697,0.00025736864656209944,0.001871975138783455,0.0026006743356076028,0.009556643152230596,0.016743437461555002,0.0003358574956655502,0.00011121246963739395,0.0042857254091398025,0.0135539484859908,0.006980063803493977,0.0002522989735007286,0.0018748458102345468,0.0035164726733731364,0.010678315453374262,0.07002281062304974,0.00035413406789302826,0.0007434809580445289,0.002846801877396818,0.009967273479695025
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.001600714921951294,0.0002493980526924133,0.0019337692856788635,0.001726677287778049,0.008544795925683385,0.01671259567141533,0.0003368494287133217,0.00010864917188882828,0.0031343945806703165,0.010347656703391345,0.006966419667005539,0.00025066304951906206,0.0018761419132351876,0.002529168018149803,0.009260378970042935,0.06727562446147203,0.00035995546728372573,0.00010041464120149612,0.0020675521870974125,0.00928116067788777
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.001575295329093933,0.00024417206645011903,0.0018533645570278168,0.0012206579645961538,0.008260528737261841,0.016730601377785207,0.00033626973628997803,0.00031082168221473693,0.0020775677206580226,0.008591945392738623,0.006954451501369477,0.00024925902485847476,0.0018694451078772544,0.0016478360772199244,0.008330508509090529,0.06786515660583974,0.00035786014050245287,0.0003146054223179817,0.0015838687725462076,0.008305484298615851
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.0015926923975348472,0.0002495301514863968,0.0018624775856733323,0.0008459783709444769,0.008160714510239158,0.016914918459951876,0.0003371636569499969,0.00014279764145612716,0.0014486851275992618,0.008096924612569468,0.006951984390616417,0.0002493329718708992,0.0018665016815066337,0.0011247107882102056,0.008101628783779936,0.0681619544699788,0.0003589938208460808,0.00010241806507110595,0.0009964180617374383,0.008058783239322444
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.001587318442761898,0.0002490686997771263,0.0018668662756681441,0.0005102541765504057,0.007604521536999075,0.016685268729925155,0.0003366943821310997,0.00014519888907670974,0.0009690497466683745,0.007719720564357902,0.006961742453277111,0.0002493535727262497,0.001888144612312317,0.0008619798854423151,0.00798939412351899,0.06759502191096545,0.00035673171281814576,0.00010047398507595062,0.0005907182477167683,0.007639064372650006
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.001588386781513691,0.0002465294674038887,0.001875305250287056,0.00034680617864734075,0.007608362149125581,0.016748084276914595,0.00033940039575099947,0.0007878105342388153,0.0007663435270336373,0.008127199525299035,0.006323849782347679,0.00014359023422002792,0.0009950774163007736,0.0006696634794038918,0.007736983460609577,0.0692753053829074,0.0003563489019870758,0.00010856412351131439,0.00039219010075274707,0.0076599816419681745
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.0015881497412919999,0.00024896133691072465,0.0018749053403735161,0.00021458498511700897,0.0075340643691299385,0.017001056969165804,0.0003373014181852341,0.00033595602959394453,0.0005308142089554446,0.0075864661739211406,0.0028112854808568953,0.00012285195291042328,0.0009300003200769424,0.0005071389332402746,0.007638342424956427,0.06971003253012896,0.00035854026675224304,0.000496399812400341,0.00026401775058200884,0.007534509128684146
0.0,0.008561970666050911,0.0,0.0,0.0075105607731039145,0.0018762233480811119,0.0005723210051655769,0.0005662813410162925,0.009776396170351184,0.015564320159117254,0.001587153971195221,0.00024849086999893187,0.0018543402105569839,0.00012838941031186187,0.007496516525871547,0.01670221172273159,0.00033869124948978426,0.00011372238397598266,0.0003673974030590647,0.007607553990364243,0.0028029328212141992,0.00012409023940563202,0.000930975079536438,0.000429793557396204,0.007726513425416328,0.0699343917146325,0.00035918649286031723,0.00037506550550460817,0.0001706074823354398,0.007529223887688607
